sequence,length,count,up_count,down_count,up_probability
"3,25,25,3",4,182,111,71,0.60989
"5,11,1,24",4,182,71,111,0.39011
"24,2,2,25",4,182,72,110,0.395604
"3,3,6,10",4,182,102,80,0.56044
"5,5,17,20",4,181,80,101,0.441989
"15,15,25,25",4,181,111,70,0.61326
"2,11,11,5",4,181,67,113,0.370166
"15,10,10,24",4,181,101,80,0.558011
"17,24,12,25",4,181,72,109,0.39779
"17,12,25,12",4,181,72,109,0.39779
"25,12,24,6",4,180,69,111,0.383333
"5,7,17,11",4,180,19,161,0.105556
"5,5,8,2",4,180,76,104,0.422222
"10,3,15,25",4,180,100,80,0.555556
"10,13,13,10",4,180,76,104,0.422222
"18,5,11,11",4,180,111,69,0.616667
"11,5,17,17",4,180,77,102,0.427778
"11,12,25,4",4,180,64,116,0.355556
"11,25,5,24",4,180,71,109,0.394444
"25,6,3,3",4,180,79,101,0.438889
"10,13,6,10",4,179,101,78,0.564246
"24,11,1,24",4,179,79,100,0.441341
"4,11,12,11",4,179,66,113,0.368715
"15,10,25,25",4,179,67,112,0.374302
"5,4,25,12",4,179,76,103,0.424581
"5,8,24,5",4,178,80,96,0.449438
"5,2,11,11",4,178,79,99,0.44382
"11,8,5,8",4,178,68,110,0.382022
"5,5,11,1",4,178,76,102,0.426966
"24,1,24,10",4,178,74,99,0.41573
"6,10,10,13",4,178,74,104,0.41573
"24,25,12,25",4,178,66,112,0.370787
"17,24,6,10",4,177,78,98,0.440678
"24,3,24,16",4,177,113,64,0.638418
"17,24,7,11",4,177,78,99,0.440678
"17,7,17,12",4,177,63,114,0.355932
"18,18,10,10",4,177,132,45,0.745763
"15,16,25,10",4,177,42,135,0.237288
"4,24,17,17",4,176,76,100,0.431818
"25,17,11,11",4,176,97,79,0.551136
"24,3,16,16",4,176,98,78,0.556818
"11,11,6,6",4,176,101,75,0.573864
"10,16,6,10",4,176,72,104,0.409091
"24,25,20,24",4,176,76,100,0.431818
"24,25,25,16",4,175,101,74,0.577143
"17,24,11,17",4,175,73,102,0.417143
"10,25,1,1",4,175,108,64,0.617143
"3,6,24,25",4,175,102,73,0.582857
"17,13,13,13",4,175,100,75,0.571429
"11,12,6,10",4,175,69,106,0.394286
"5,4,24,25",4,175,58,117,0.331429
"10,25,25,3",4,175,78,97,0.445714
"6,15,25,25",4,175,29,146,0.165714
"25,15,5,11",4,174,98,76,0.563218
"5,5,8,23",4,174,109,65,0.626437
"5,11,8,8",4,174,71,103,0.408046
"11,1,1,5",4,174,106,68,0.609195
"10,10,3,2",4,174,74,100,0.425287
"11,11,11,6",4,174,76,94,0.436782
"24,3,16,25",4,174,105,69,0.603448
"25,12,24,4",4,174,66,108,0.37931
"11,11,4,24",4,174,71,103,0.408046
"7,17,17,24",4,173,49,124,0.283237
"10,24,16,16",4,173,115,58,0.66474
"15,10,15,3",4,173,77,96,0.445087
"7,17,7,17",4,173,51,121,0.294798
"14,14,14,25",4,173,64,107,0.369942
"7,17,17,17",4,172,67,105,0.389535
"10,11,5,11",4,172,70,102,0.406977
"24,16,18,16",4,172,159,13,0.924419
"6,6,6,11",4,172,100,72,0.581395
"7,17,7,11",4,172,54,118,0.313953
"3,3,2,25",4,172,66,106,0.383721
"5,23,23,23",4,172,108,64,0.627907
"24,12,17,12",4,172,67,105,0.389535
"25,4,20,24",4,172,97,75,0.563953
"17,24,24,5",4,172,72,99,0.418605
"6,5,5,11",4,172,95,77,0.552326
"25,25,25,21",4,172,35,136,0.203488
"11,5,11,20",4,171,68,103,0.397661
"12,25,17,12",4,171,74,97,0.432749
"7,11,7,11",4,171,64,107,0.374269
"10,25,24,15",4,171,102,69,0.596491
"25,10,6,3",4,171,111,60,0.649123
"16,2,2,2",4,171,68,102,0.397661
"17,7,7,7",4,171,51,120,0.298246
"5,11,20,6",4,171,58,113,0.339181
"5,4,25,25",4,171,76,89,0.444444
"3,16,16,25",4,171,113,58,0.660819
"11,5,11,13",4,171,62,109,0.362573
"25,3,25,3",4,171,98,73,0.573099
"24,8,11,11",4,170,58,111,0.341176
"25,11,24,12",4,170,62,108,0.364706
"3,16,18,10",4,170,110,60,0.647059
"5,17,17,7",4,170,71,95,0.417647
"24,6,16,10",4,170,101,67,0.594118
"24,12,25,11",4,170,66,102,0.388235
"25,15,5,5",4,170,70,100,0.411765
"16,15,25,25",4,169,96,73,0.568047
"10,10,18,16",4,169,70,99,0.414201
"24,24,16,18",4,169,137,31,0.810651
"5,17,24,24",4,169,65,104,0.384615
"17,24,17,11",4,169,73,96,0.431953
"3,3,10,25",4,169,71,98,0.420118
"11,11,17,12",4,169,53,116,0.313609
"11,24,17,12",4,169,56,106,0.331361
"24,12,12,24",4,169,58,111,0.343195
"16,16,18,15",4,168,113,53,0.672619
"17,17,12,11",4,168,50,118,0.297619
"16,10,2,10",4,168,72,96,0.428571
"24,3,15,25",4,168,105,63,0.625
"10,10,6,2",4,168,74,94,0.440476
"17,12,11,11",4,168,56,110,0.333333
"16,16,16,15",4,167,107,60,0.640719
"5,11,1,5",4,167,74,93,0.443114
"11,13,13,5",4,167,92,75,0.550898
"11,11,12,17",4,167,68,99,0.407186
"11,4,4,25",4,167,53,114,0.317365
"3,25,10,6",4,167,61,106,0.365269
"17,24,24,4",4,167,65,102,0.389222
"15,10,6,10",4,166,97,69,0.584337
"17,7,11,5",4,166,64,102,0.385542
"24,25,11,12",4,166,68,98,0.409639
"10,16,16,15",4,166,109,57,0.656627
"10,3,15,5",4,166,65,101,0.391566
"11,11,23,7",4,166,96,70,0.578313
"4,25,17,20",4,166,64,102,0.385542
"12,12,24,24",4,166,74,92,0.445783
"24,6,24,3",4,166,94,72,0.566265
"5,11,12,25",4,165,72,93,0.436364
"5,25,11,12",4,165,65,100,0.393939
"4,17,12,24",4,165,61,104,0.369697
"25,23,24,23",4,165,68,97,0.412121
"5,5,17,7",4,165,37,128,0.224242
"24,7,11,24",4,165,65,100,0.393939
"1,6,10,25",4,165,66,99,0.4
"17,12,24,17",4,165,74,91,0.448485
"2,2,2,10",4,165,91,74,0.551515
"3,24,6,25",4,165,99,66,0.6
"8,5,11,25",4,164,66,98,0.402439
"6,2,2,2",4,164,72,82,0.439024
"16,10,25,24",4,164,93,71,0.567073
"10,15,24,25",4,164,98,66,0.597561
"17,11,24,25",4,164,67,97,0.408537
"6,6,16,25",4,164,94,70,0.573171
"25,4,25,12",4,164,57,107,0.347561
"8,24,5,8",4,164,58,106,0.353659
"5,8,25,24",4,163,33,130,0.202454
"5,24,5,20",4,163,69,94,0.423313
"3,16,18,15",4,163,107,56,0.656442
"7,11,24,24",4,163,68,95,0.417178
"6,24,3,6",4,163,70,93,0.429448
"21,6,10,6",4,163,73,90,0.447853
"24,17,12,25",4,163,51,111,0.312883
"11,5,8,25",4,163,62,101,0.380368
"3,6,10,3",4,163,92,71,0.564417
"5,11,4,20",4,162,60,102,0.37037
"8,8,5,5",4,162,63,96,0.388889
"5,25,25,17",4,162,58,104,0.358025
"3,16,16,16",4,162,112,50,0.691358
"10,15,25,25",4,162,66,96,0.407407
"7,17,24,17",4,162,56,106,0.345679
"24,3,10,6",4,162,58,104,0.358025
"21,10,10,25",4,162,99,63,0.611111
"6,24,24,15",4,162,100,62,0.617284
"4,25,17,12",4,162,63,99,0.388889
"21,10,25,25",4,162,92,70,0.567901
"17,12,24,5",4,162,55,107,0.339506
"11,25,24,5",4,162,72,90,0.444444
"16,18,15,10",4,162,111,51,0.685185
"10,11,11,23",4,161,63,98,0.391304
"3,3,16,25",4,161,91,70,0.565217
"3,6,24,10",4,161,71,90,0.440994
"24,25,1,1",4,161,128,33,0.795031
"17,11,24,5",4,161,69,92,0.428571
"17,24,7,17",4,161,64,96,0.397516
"25,24,25,4",4,161,72,89,0.447205
"5,5,11,13",4,161,89,72,0.552795
"5,5,25,5",4,160,71,89,0.44375
"10,25,16,24",4,160,90,70,0.5625
"23,7,11,7",4,160,29,131,0.18125
"24,10,24,16",4,160,104,54,0.65
"10,6,11,11",4,160,62,98,0.3875
"25,17,20,24",4,160,71,89,0.44375
"16,6,6,10",4,160,90,70,0.5625
"5,23,23,11",4,160,91,67,0.56875
"15,15,25,10",4,160,108,52,0.675
"4,5,25,20",4,160,58,102,0.3625
"10,25,15,25",4,160,66,94,0.4125
"17,24,12,17",4,159,70,89,0.440252
"11,5,20,24",4,159,65,94,0.408805
"24,5,11,4",4,159,70,89,0.440252
"25,11,24,23",4,159,88,71,0.553459
"12,25,11,12",4,159,60,99,0.377358
"11,5,25,17",4,159,44,115,0.27673
"16,10,5,5",4,159,89,70,0.559748
"25,12,17,12",4,159,57,102,0.358491
"6,6,2,25",4,159,101,58,0.63522
"5,11,13,13",4,158,67,91,0.424051
"5,24,24,25",4,158,56,101,0.35443
"16,16,16,25",4,158,104,50,0.658228
"25,24,23,23",4,158,68,90,0.43038
"25,10,15,24",4,158,90,68,0.56962
"16,11,11,11",4,158,70,88,0.443038
"25,24,24,15",4,158,97,61,0.613924
"14,14,10,10",4,158,61,96,0.386076
"24,24,16,15",4,158,115,43,0.727848
"4,12,24,24",4,158,71,87,0.449367
"11,5,11,1",4,158,69,85,0.436709
"25,3,6,25",4,158,51,107,0.322785
"3,3,6,25",4,158,64,94,0.405063
"7,24,25,24",4,157,70,87,0.44586
"24,24,5,17",4,157,87,70,0.55414
"5,17,17,20",4,157,66,91,0.420382
"11,8,5,25",4,157,46,109,0.292994
"4,17,17,7",4,157,69,88,0.43949
"6,22,25,10",4,157,87,70,0.55414
"7,11,12,11",4,157,12,145,0.076433
"11,25,12,11",4,157,61,96,0.388535
"24,24,3,15",4,157,94,63,0.598726
"4,17,24,12",4,157,57,100,0.363057
"17,12,25,24",4,157,57,100,0.363057
"25,25,24,4",4,157,67,90,0.426752
"5,5,4,23",4,157,70,87,0.44586
"24,24,12,4",4,157,70,87,0.44586
"12,24,5,24",4,157,63,94,0.401274
"11,25,20,12",4,156,45,111,0.288462
"6,16,18,10",4,156,53,103,0.339744
"16,16,18,10",4,156,70,86,0.448718
"18,15,10,10",4,156,125,31,0.801282
"10,3,3,2",4,156,101,55,0.647436
"1,1,10,10",4,156,65,91,0.416667
"10,25,11,23",4,156,60,96,0.384615
"24,25,2,25",4,156,64,92,0.410256
"25,25,2,25",4,156,86,70,0.551282
"4,5,25,24",4,156,48,108,0.307692
"15,3,25,25",4,156,67,89,0.429487
"3,13,13,13",4,156,116,40,0.74359
"25,3,25,6",4,156,62,94,0.397436
"25,3,25,15",4,156,86,70,0.551282
"14,14,14,5",4,155,40,115,0.258065
"11,11,24,7",4,155,65,90,0.419355
"17,17,12,6",4,155,58,97,0.374194
"25,3,24,6",4,155,67,88,0.432258
"6,2,6,6",4,155,66,87,0.425806
"11,17,11,1",4,155,67,88,0.432258
"23,11,24,23",4,155,62,93,0.4
"15,24,15,10",4,155,90,65,0.580645
"3,16,2,2",4,155,96,59,0.619355
"5,11,17,7",4,154,58,96,0.376623
"15,15,10,15",4,154,102,52,0.662338
"12,25,24,11",4,154,64,88,0.415584
"9,22,25,25",4,154,118,33,0.766234
"6,6,2,2",4,154,63,91,0.409091
"11,1,1,11",4,154,67,82,0.435065
"7,17,24,11",4,154,67,86,0.435065
"4,24,12,24",4,154,68,86,0.441558
"25,24,12,6",4,154,88,66,0.571429
"3,25,10,3",4,154,67,87,0.435065
"15,2,10,10",4,154,86,68,0.558442
"10,16,3,16",4,153,86,67,0.562092
"25,7,11,11",4,153,85,68,0.555556
"11,12,4,11",4,153,60,93,0.392157
"11,24,4,4",4,153,59,94,0.385621
"23,24,23,5",4,153,66,87,0.431373
"15,11,5,5",4,152,58,94,0.381579
"23,5,23,5",4,152,62,90,0.407895
"25,17,12,17",4,152,65,87,0.427632
"25,24,2,25",4,152,58,94,0.381579
"24,5,17,24",4,152,86,66,0.565789
"25,23,24,11",4,152,66,86,0.434211
"11,4,25,4",4,152,41,111,0.269737
"8,5,25,12",4,152,63,89,0.414474
"6,3,3,6",4,152,87,65,0.572368
"6,24,10,2",4,152,67,85,0.440789
"5,11,25,4",4,151,51,100,0.337748
"12,24,4,25",4,151,62,89,0.410596
"24,16,10,25",4,151,65,84,0.430464
"24,10,3,16",4,151,92,59,0.609272
"3,24,6,3",4,151,66,85,0.437086
"10,10,6,18",4,151,62,88,0.410596
"7,24,17,24",4,151,60,90,0.397351
"24,21,3,10",4,151,3,148,0.019868
"6,15,16,25",4,151,7,144,0.046358
"16,10,15,5",4,150,92,58,0.613333
"16,15,10,25",4,150,92,58,0.613333
"17,12,17,12",4,150,47,101,0.313333
"6,11,5,11",4,150,89,61,0.593333
"21,25,25,6",4,150,62,88,0.413333
"10,9,10,25",4,150,59,91,0.393333
"4,25,24,4",4,150,45,105,0.3
"24,12,4,25",4,150,51,99,0.34
"15,3,3,3",4,150,61,89,0.406667
"25,9,25,25",4,149,88,61,0.590604
"5,25,20,17",4,149,48,101,0.322148
"3,3,16,3",4,149,88,61,0.590604
"12,17,17,12",4,149,56,93,0.375839
"17,11,17,17",4,149,62,87,0.416107
"6,24,6,3",4,149,83,66,0.557047
"11,17,17,12",4,149,52,97,0.348993
"11,12,17,12",4,149,63,86,0.422819
"18,6,10,10",4,149,64,81,0.42953
"24,24,24,23",4,149,61,88,0.409396
"11,24,2,2",4,149,57,92,0.38255
"25,25,6,21",4,149,63,86,0.422819
"15,25,24,3",4,149,62,86,0.416107
"2,15,3,15",4,149,85,64,0.57047
"6,3,24,15",4,149,104,45,0.697987
"10,24,25,1",4,149,100,49,0.671141
"24,11,25,20",4,148,50,98,0.337838
"17,7,11,7",4,148,56,92,0.378378
"17,7,24,25",4,148,45,103,0.304054
"25,15,24,24",4,148,83,65,0.560811
"6,16,16,16",4,148,95,53,0.641892
"24,10,15,3",4,148,59,88,0.398649
"13,24,24,25",4,148,90,58,0.608108
"24,23,5,23",4,148,61,87,0.412162
"17,7,7,24",4,148,50,96,0.337838
"3,3,24,10",4,148,82,66,0.554054
"25,6,10,2",4,148,45,103,0.304054
"25,25,15,6",4,148,88,60,0.594595
"25,11,11,17",4,147,59,88,0.401361
"9,10,25,25",4,147,60,86,0.408163
"10,10,18,6",4,147,61,86,0.414966
"24,5,24,25",4,147,54,93,0.367347
"16,16,25,16",4,147,99,47,0.673469
"7,24,24,11",4,147,55,92,0.37415
"3,10,16,10",4,147,90,57,0.612245
"2,25,11,11",4,147,81,64,0.55102
"23,24,24,25",4,147,83,64,0.564626
"7,11,23,7",4,147,24,123,0.163265
"13,11,11,11",4,147,64,83,0.435374
"21,10,6,6",4,147,66,81,0.44898
"11,17,24,25",4,147,58,89,0.394558
"23,11,11,23",4,147,66,81,0.44898
"25,24,11,17",4,147,66,81,0.44898
"24,23,5,24",4,147,63,84,0.428571
"4,11,24,5",4,147,63,84,0.428571
"25,15,6,6",4,147,84,63,0.571429
"22,25,25,25",4,147,85,62,0.578231
"10,16,24,10",4,146,60,86,0.410959
"3,16,18,16",4,146,47,99,0.321918
"3,3,15,5",4,146,88,58,0.60274
"24,4,11,11",4,146,65,81,0.445205
"24,17,12,11",4,146,63,82,0.431507
"2,11,24,24",4,146,61,85,0.417808
"11,4,4,20",4,146,51,95,0.349315
"11,13,11,5",4,146,65,81,0.445205
"10,25,25,11",4,145,100,45,0.689655
"17,17,11,7",4,145,53,92,0.365517
"25,25,25,13",4,145,91,54,0.627586
"3,25,11,11",4,145,51,94,0.351724
"6,25,21,6",4,145,63,82,0.434483
"24,7,17,17",4,145,60,85,0.413793
"10,10,9,10",4,145,56,89,0.386207
"5,10,10,10",4,145,56,89,0.386207
"10,18,18,10",4,145,87,58,0.6
"24,3,15,24",4,145,88,57,0.606897
"25,20,4,24",4,145,52,93,0.358621
"10,3,10,2",4,145,61,84,0.42069
"17,25,24,11",4,145,65,79,0.448276
"11,17,25,24",4,145,59,86,0.406897
"4,11,11,5",4,145,52,93,0.358621
"7,17,17,11",4,144,42,102,0.291667
"16,16,15,16",4,144,95,49,0.659722
"15,3,16,15",4,144,49,92,0.340278
"6,6,21,10",4,144,59,85,0.409722
"10,10,18,11",4,144,38,106,0.263889
"10,10,10,17",4,144,60,84,0.416667
"10,15,5,24",4,144,80,64,0.555556
"23,5,23,24",4,144,50,94,0.347222
"4,24,17,12",4,144,60,84,0.416667
"4,5,24,24",4,144,57,87,0.395833
"3,5,5,11",4,144,64,80,0.444444
"25,25,12,6",4,144,52,91,0.361111
"5,23,11,23",4,144,57,87,0.395833
"24,25,25,7",4,143,51,91,0.356643
"11,23,24,25",4,143,59,84,0.412587
"11,24,4,24",4,143,51,92,0.356643
"4,5,5,5",4,143,51,92,0.356643
"24,11,11,2",4,143,43,100,0.300699
"25,15,15,25",4,143,93,50,0.65035
"16,25,25,3",4,143,64,79,0.447552
"3,3,10,6",4,143,57,86,0.398601
"6,3,16,16",4,142,88,54,0.619718
"11,24,1,24",4,142,61,81,0.429577
"25,11,23,23",4,142,54,88,0.380282
"11,4,11,4",4,142,62,80,0.43662
"5,25,11,20",4,142,62,80,0.43662
"5,24,4,5",4,142,59,83,0.415493
"4,12,25,24",4,142,54,88,0.380282
"15,3,24,25",4,142,85,57,0.598592
"6,15,10,5",4,142,5,137,0.035211
"20,5,12,5",4,141,0,141,0.0
"24,11,12,24",4,141,53,88,0.375887
"11,24,8,25",4,141,54,87,0.382979
"10,10,3,18",4,141,94,47,0.666667
"16,15,25,3",4,141,93,48,0.659574
"24,6,3,10",4,141,81,60,0.574468
"11,17,12,11",4,141,40,100,0.283688
"24,24,14,14",4,141,82,57,0.58156
"12,24,24,4",4,141,62,79,0.439716
"24,25,7,24",4,141,61,79,0.432624
"25,17,12,25",4,141,53,87,0.375887
"3,25,15,24",4,141,63,78,0.446809
"8,5,5,25",4,141,86,55,0.609929
"24,3,15,16",4,141,41,100,0.29078
"25,3,16,25",4,141,79,62,0.560284
"16,18,18,25",4,141,139,2,0.985816
"5,25,11,17",4,140,59,81,0.421429
"16,16,25,10",4,140,85,55,0.607143
"15,25,10,24",4,140,86,54,0.614286
"3,25,3,24",4,140,58,82,0.414286
"16,24,25,25",4,140,99,41,0.707143
"11,7,11,1",4,140,61,79,0.435714
"3,25,24,16",4,140,111,29,0.792857
"24,6,16,3",4,140,31,109,0.221429
"12,11,12,4",4,140,53,87,0.378571
"11,11,20,11",4,140,50,88,0.357143
"7,25,24,24",4,140,46,94,0.328571
"11,6,10,25",4,140,61,79,0.435714
"25,12,4,12",4,140,51,86,0.364286
"15,25,6,25",4,140,61,79,0.435714
"16,18,18,16",4,139,121,18,0.870504
"5,11,24,8",4,139,62,77,0.446043
"16,15,16,25",4,139,18,121,0.129496
"5,17,11,17",4,139,94,45,0.676259
"15,25,3,24",4,139,59,80,0.42446
"18,10,25,10",4,139,85,53,0.611511
"16,10,10,3",4,139,61,78,0.438849
"24,24,17,25",4,139,62,77,0.446043
"10,24,6,16",4,139,77,57,0.553957
"25,4,24,17",4,139,58,81,0.417266
"12,5,5,11",4,139,59,79,0.42446
"4,12,12,24",4,139,49,90,0.352518
"24,10,13,13",4,139,82,57,0.589928
"2,15,10,15",4,139,79,60,0.568345
"10,16,18,2",4,139,40,99,0.28777
"10,24,25,15",4,138,82,56,0.594203
"10,25,3,3",4,138,79,59,0.572464
"17,11,7,17",4,138,46,92,0.333333
"17,7,24,12",4,138,51,87,0.369565
"24,24,12,12",4,138,55,83,0.398551
"11,12,5,11",4,138,60,78,0.434783
"3,3,25,6",4,138,51,87,0.369565
"8,11,11,4",4,137,61,76,0.445255
"25,24,16,10",4,137,59,77,0.430657
"11,11,13,1",4,137,91,46,0.664234
"21,25,10,10",4,137,37,100,0.270073
"24,3,15,10",4,137,93,44,0.678832
"10,2,11,11",4,137,47,90,0.343066
"2,2,6,6",4,137,57,80,0.416058
"7,17,7,7",4,136,37,99,0.272059
"5,24,8,5",4,136,86,50,0.632353
"10,10,14,14",4,136,61,73,0.448529
"17,12,24,4",4,136,53,83,0.389706
"5,5,4,17",4,136,51,85,0.375
"24,11,25,4",4,136,50,86,0.367647
"3,25,3,10",4,136,59,77,0.433824
"12,11,11,25",4,136,59,77,0.433824
"25,10,21,25",4,136,50,86,0.367647
"24,23,5,11",4,136,59,77,0.433824
"3,24,24,16",4,136,108,28,0.794118
"5,5,25,4",4,135,56,79,0.414815
"3,15,24,3",4,135,80,55,0.592593
"24,24,3,16",4,135,81,54,0.6
"6,24,15,25",4,135,90,45,0.666667
"11,23,23,5",4,135,60,75,0.444444
"13,13,24,6",4,135,79,56,0.585185
"25,17,12,11",4,135,56,79,0.414815
"4,25,25,17",4,135,43,92,0.318519
"24,5,11,23",4,135,59,76,0.437037
"5,25,17,24",4,135,53,82,0.392593
"10,3,25,6",4,135,55,80,0.407407
"24,25,15,3",4,135,78,57,0.577778
"24,16,2,10",4,135,31,104,0.22963
"11,24,24,2",4,135,48,87,0.355556
"9,25,25,10",4,134,58,74,0.432836
"16,18,11,11",4,134,95,39,0.708955
"24,5,25,17",4,134,55,78,0.410448
"16,25,16,25",4,134,89,45,0.664179
"24,25,25,13",4,134,55,79,0.410448
"6,3,3,2",4,134,77,57,0.574627
"10,15,3,24",4,134,47,87,0.350746
"25,17,25,24",4,134,60,73,0.447761
"25,11,25,20",4,134,41,93,0.30597
"4,17,17,17",4,134,46,85,0.343284
"6,24,25,3",4,134,60,74,0.447761
"25,24,12,4",4,134,59,75,0.440299
"5,23,5,25",4,134,43,91,0.320896
"25,3,3,24",4,134,56,78,0.41791
"3,3,2,10",4,134,76,58,0.567164
"15,11,11,5",4,133,55,78,0.413534
"5,11,17,20",4,133,46,87,0.345865
"11,4,5,5",4,133,50,83,0.37594
"15,10,16,15",4,133,44,89,0.330827
"24,10,1,24",4,133,55,78,0.413534
"25,1,1,24",4,133,77,55,0.578947
"16,18,25,10",4,133,101,32,0.759398
"24,5,17,17",4,133,53,80,0.398496
"2,10,6,10",4,133,78,55,0.586466
"24,23,23,11",4,133,54,79,0.406015
"25,25,4,24",4,133,53,78,0.398496
"24,5,5,20",4,133,43,90,0.323308
"11,4,5,24",4,133,51,82,0.383459
"3,10,24,3",4,133,47,82,0.353383
"4,25,17,17",4,133,59,74,0.443609
"15,24,25,25",4,133,58,75,0.43609
"5,11,2,11",4,133,52,81,0.390977
"17,11,20,11",4,133,8,125,0.06015
"6,24,24,16",4,132,83,49,0.628788
"15,24,24,24",4,132,40,92,0.30303
"25,25,24,5",4,132,50,82,0.378788
"1,1,5,5",4,132,91,41,0.689394
"3,24,15,10",4,132,82,50,0.621212
"12,11,12,6",4,132,57,75,0.431818
"16,24,10,10",4,132,45,87,0.340909
"11,4,17,17",4,132,47,85,0.356061
"12,25,24,25",4,132,48,84,0.363636
"11,13,24,5",4,132,86,46,0.651515
"4,11,11,25",4,132,73,59,0.55303
"10,14,5,5",4,132,42,90,0.318182
"6,24,3,15",4,132,78,54,0.590909
"25,2,15,25",4,132,87,45,0.659091
"25,2,25,10",4,132,79,53,0.598485
"15,10,24,24",4,131,77,54,0.587786
"16,25,6,6",4,131,37,94,0.282443
"25,11,24,6",4,131,54,77,0.412214
"24,23,11,5",4,131,85,45,0.648855
"25,7,17,24",4,131,44,87,0.335878
"24,25,12,11",4,131,55,76,0.419847
"12,25,25,12",4,131,58,72,0.442748
"11,25,20,6",4,131,6,125,0.045802
"10,6,6,2",4,131,51,80,0.389313
"23,5,8,5",4,130,75,54,0.576923
"14,14,14,15",4,130,53,77,0.407692
"10,3,15,15",4,130,90,40,0.692308
"11,25,23,24",4,130,49,81,0.376923
"24,25,17,25",4,130,58,71,0.446154
"6,10,25,11",4,130,46,84,0.353846
"16,10,10,5",4,130,56,74,0.430769
"7,11,24,5",4,130,52,77,0.4
"3,6,24,24",4,130,75,55,0.576923
"23,5,23,23",4,130,55,75,0.423077
"4,24,11,11",4,130,55,75,0.423077
"11,4,11,12",4,130,52,78,0.4
"24,24,12,6",4,130,80,50,0.615385
"3,24,3,15",4,130,101,29,0.776923
"3,15,5,11",4,130,31,98,0.238462
"4,23,24,23",4,130,31,99,0.238462
"10,16,16,25",4,130,86,44,0.661538
"9,16,10,10",4,130,9,121,0.069231
"17,7,10,10",4,129,46,83,0.356589
"10,11,17,11",4,129,52,77,0.403101
"16,15,5,11",4,129,79,50,0.612403
"8,25,11,24",4,129,55,74,0.426357
"17,24,11,25",4,129,73,55,0.565891
"6,25,25,3",4,129,56,73,0.434109
"3,25,10,24",4,129,53,76,0.410853
"17,12,24,10",4,129,44,85,0.341085
"24,11,4,5",4,129,56,73,0.434109
"6,10,21,10",4,129,43,86,0.333333
"11,2,2,25",4,129,56,73,0.434109
"25,15,6,10",4,129,72,57,0.55814
"3,24,14,14",4,129,50,79,0.387597
"25,17,24,7",4,128,57,71,0.445312
"24,8,5,5",4,128,76,52,0.59375
"25,25,7,24",4,128,53,75,0.414062
"9,25,25,25",4,128,73,53,0.570312
"7,17,11,24",4,128,57,71,0.445312
"25,25,10,15",4,128,50,78,0.390625
"6,6,13,6",4,128,76,52,0.59375
"4,24,4,24",4,128,49,79,0.382812
"24,3,24,6",4,128,72,56,0.5625
"2,2,2,15",4,128,53,36,0.414062
"24,3,3,6",4,128,57,65,0.445312
"3,25,6,3",4,128,54,74,0.421875
"6,16,25,25",4,128,71,57,0.554688
"5,17,5,11",4,128,71,57,0.554688
"24,25,25,4",4,127,53,73,0.417323
"9,10,10,25",4,127,44,83,0.346457
"11,24,8,8",4,127,73,54,0.574803
"15,3,15,16",4,127,77,50,0.606299
"11,24,24,12",4,127,52,73,0.409449
"24,24,16,24",4,127,92,35,0.724409
"5,5,20,23",4,127,52,75,0.409449
"4,17,24,17",4,127,57,70,0.448819
"25,14,25,25",4,127,48,79,0.377953
"17,12,17,17",4,127,43,84,0.338583
"6,22,25,25",4,127,54,72,0.425197
"17,24,6,6",4,127,55,72,0.433071
"11,5,8,4",4,127,57,70,0.448819
"3,25,6,25",4,127,39,88,0.307087
"24,8,11,5",4,126,56,70,0.444444
"10,15,6,6",4,126,75,51,0.595238
"5,5,8,20",4,126,48,78,0.380952
"15,25,5,5",4,126,53,73,0.420635
"24,24,24,14",4,126,74,51,0.587302
"23,11,23,23",4,126,46,80,0.365079
"16,10,11,11",4,126,54,72,0.428571
"6,10,16,18",4,126,86,40,0.68254
"25,24,4,17",4,126,47,79,0.373016
"10,6,6,21",4,126,51,71,0.404762
"25,11,20,11",4,126,71,55,0.563492
"11,25,4,17",4,126,53,73,0.420635
"11,12,25,20",4,126,40,86,0.31746
"6,25,6,21",4,126,54,72,0.428571
"2,11,24,25",4,126,41,85,0.325397
"25,12,25,25",4,126,55,71,0.436508
"25,16,15,25",4,126,88,38,0.698413
"11,11,25,23",4,126,47,79,0.373016
"2,15,25,10",4,126,82,44,0.650794
"13,13,6,24",4,125,70,54,0.56
"3,24,16,16",4,125,84,41,0.672
"10,3,1,10",4,125,56,69,0.448
"25,23,11,24",4,125,43,82,0.344
"10,17,11,11",4,125,73,52,0.584
"24,11,25,5",4,125,49,73,0.392
"24,7,17,24",4,125,51,74,0.408
"6,6,9,6",4,125,56,69,0.448
"11,17,17,20",4,125,43,82,0.344
"11,24,17,5",4,125,50,75,0.4
"16,10,24,10",4,125,82,43,0.656
"3,24,15,3",4,125,76,49,0.608
"25,11,24,2",4,125,47,78,0.376
"25,12,24,17",4,125,44,81,0.352
"3,15,16,5",4,125,8,117,0.064
"24,15,24,24",4,125,52,73,0.416
"10,10,2,11",4,125,45,80,0.36
"10,6,2,25",4,125,56,69,0.448
"16,25,16,18",4,124,97,27,0.782258
"15,18,10,10",4,124,78,46,0.629032
"6,10,3,25",4,124,54,68,0.435484
"25,3,3,15",4,124,47,77,0.379032
"25,10,10,1",4,124,72,49,0.580645
"25,13,24,10",4,124,71,53,0.572581
